"","reth","sex","year","x","nx","mx","px","qx","lx","dx","Lx","Tx","ex","edx","ex_q025","ex_q975","edx_q025","edx_q975"
"1329","nhw","male",2013,15,1,0.00033894243114162,0.999661115003355,0.000338884996645028,0.991527521134314,0.000336013800673052,0.991359504743316,61.5728495137347,62.0989818248262,11.7154180847094,62.0760035187271,62.1263258374431,11.6959114211536,11.7337712874452
"1330","nhw","male",2013,16,1,0.000426198353224008,0.999573892456393,0.000426107543607279,0.991191507333641,0.000422354178434392,0.99098031524398,60.5814900089914,61.1198638817628,11.698504023149,61.0959155332275,61.1461403899946,11.6794041791848,11.7164732725928
"1331","nhw","male",2013,17,1,0.000565882160899719,0.999434277920213,0.000565722079786779,0.990769153155207,0.000560499985911567,0.990488876730811,59.5905096937474,60.145705489493,11.6776438683484,60.1211154126172,60.1715960168193,11.6584869221341,11.6957538526814
"1332","nhw","male",2013,18,1,0.000752957138795646,0.999247326262297,0.000752673737703269,0.990208653169295,0.000745304048087037,0.989835954380019,58.6000208170166,59.1794675086502,11.6504823609405,59.1543533904226,59.2057073076954,11.6310417964684,11.668600151786
"1333","nhw","male",2013,19,1,0.000900402888048298,0.999100002352996,0.00089999764700377,0.989463349121208,0.000890514686005539,0.989018024959701,57.6101848626366,58.2236673180498,11.6150415695382,58.1983842904085,58.2505532689006,11.5951918263763,11.632868380485
"1334","nhw","male",2013,20,1,0.000996548885511652,0.999003947504423,0.000996052495576993,0.988572834435203,0.000984670438798796,0.988080417443087,56.6211668376769,57.2756653484475,11.5734831132926,57.2516917142631,57.302317308335,11.5542828219716,11.5910040122395
"1335","nhw","male",2013,21,1,0.00118620215811767,0.998814501101565,0.00118549889843456,0.987588163996404,0.00117078468052478,0.987002655923887,55.6330864202338,56.3322733588739,11.5283862557592,56.3077023778217,56.3581762271858,11.5096855280539,11.5456089074065
"1336","nhw","male",2013,22,1,0.00122065232142588,0.998780092371584,0.00121990762841551,0.986417379315879,0.00120333808582906,0.985815587868141,54.6460837643099,55.3985411350003,11.4757623806684,55.3735634776663,55.4235471979039,11.4580476536649,11.4926747017327
"1337","nhw","male",2013,23,1,0.00132785848607591,0.998673022727918,0.00132697727208209,0.98521404123005,0.00130735664084836,0.984560218244236,53.6602681764418,54.4655942067638,11.4226849527829,54.4403604058684,54.4904663789748,11.4053520805777,11.4404458550292
"1338","nhw","male",2013,24,1,0.00129451648721374,0.998706321037818,0.00129367896218158,0.983906684589202,0.00127285937860289,0.983270117588488,52.6757079581976,53.5373006233722,11.3661088274897,53.5130356144118,53.5618878112769,11.3483989706943,11.3833920763185
"1339","nhw","male",2013,25,1,0.00135290525698063,0.99864800950676,0.00135199049323953,0.982633825210599,0.00132851159002034,0.981969419636431,51.6924378406091,52.6060028816231,11.3120853549713,52.5817870474929,52.6309039698106,11.2939549502362,11.3297274800171
"1340","nhw","male",2013,26,1,0.00140172019101842,0.998599261759868,0.00140073824013187,0.981305313620579,0.00137455187803293,0.980617877120145,50.7104684209726,51.6765452271665,11.2568099481785,51.6527401793911,51.7016060112446,11.2384125238003,11.2747797479584
"1341","nhw","male",2013,27,1,0.00142708502372111,0.998573932777891,0.00142606722210936,0.979930761742546,0.00139744713925771,0.979231871983269,49.7298505438525,50.7483308876039,11.2007640663676,50.7248518700779,50.7722391130203,11.1826280826587,11.2189087319209
"1342","nhw","male",2013,28,1,0.00139879328453064,0.998602184570804,0.00139781542919648,0.978533314603288,0.00136780896513522,0.977849250680513,48.7506186718692,49.8200908894282,11.1449488476736,49.7980304996052,49.8455672922664,11.1266004401679,11.1635471513159
"1343","nhw","male",2013,29,1,0.00151488439211999,0.998486262466048,0.00151373753395156,0.977165505638153,0.00147917210276727,0.976425732855598,47.7727694211887,48.8891279374316,11.0914640326909,48.8674317125777,48.9139594141929,11.0740166226257,11.1096798157353
